48,50,53,54,45,40,51,52,55,3,2,22,23,39,41,5,4,425,15,21,1
-780.5848697,-1561.169739,-323.6397542,-698.6056368,-2017.5,-672.5,-500.0,-500.0,-57.80723001,-94.41847457,-327.5742954,57.0,393.0,393.0,393.0,-1256.757991,-362.2420091,-77,-384.6666667,-384.6666667,-384.6666667
-811.2142403,-1622.428481,-336.3390549,-726.0182242,-1832.25,-610.75,-540.0,-540.0,-53.65060343,-87.6293179,-304.0200787,47.0,326.0,326.0,326.0,-1257.534247,-362.4657534,-73,-407.3333333,-407.3333333,-407.3333333
-746.7069294,-1493.413859,-309.593558,-668.2856537,-1651.5,-550.5,-227.5,-227.5,-98.46988139,-160.8341377,-557.9959809,56.0,391.0,391.0,391.0,-1099.954338,-317.0456621,-67,-372.6666667,-372.6666667,-372.6666667
-727.6795931,-1455.359186,-301.7045984,-651.2566222,-1652.25,-550.75,-290.5,-290.5,-111.493978,-182.1068286,-631.7991934,54.0,378.0,378.0,378.0,-1117.808219,-322.1917808,-67,-397.0,-397.0,-397.0
-753.2040687,-1506.408137,-312.287349,-674.100445,-1923.0,-641.0,-391.5,-391.5,-122.2650626,-199.6995998,-692.8353376,61.0,423.0,423.0,423.0,-1149.634703,-331.3652968,-67,-350.3333333,-350.3333333,-350.3333333
-741.3699936,-1482.739987,-307.380801,-663.5092181,-2068.5,-689.5,-398.5,-398.5,-168.5421719,-275.2855441,-955.072284,72.0,502.0,502.0,502.0,-1175.251142,-338.7488584,-67,-376.0,-376.0,-376.0
-738.121424,-1476.242848,-306.0339055,-660.6018224,-1926.75,-642.25,-322.5,-322.5,-181.8313288,-296.9911668,-1030.377504,83.0,576.0,576.0,576.0,-1177.579909,-339.4200913,-67,-471.3333333,-471.3333333,-471.3333333
-754.5963128,-1509.192626,-312.86459,-675.3464717,-1968.0,-656.0,-377.5,-377.5,-139.1927737,-227.3481944,-788.7590319,85.0,588.0,588.0,588.0,-1266.849315,-365.1506849,-67,-486.6666667,-486.6666667,-486.6666667
-771.9993643,-1543.998729,-320.0801017,-690.9218055,-2001.0,-667.0,-423.5,-423.5,-122.7951831,-200.5654633,-695.8393537,83.0,578.0,578.0,578.0,-1255.981735,-362.0182648,-67,-423.0,-423.0,-423.0
-759.7012079,-1519.402416,-314.9811401,-679.9152363,-2088.75,-696.25,-333.5,-333.5,-145.9036172,-238.3092387,-826.7871441,65.0,448.0,448.0,448.0,-1177.579909,-339.4200913,-67,-425.6666667,-425.6666667,-425.6666667
-726.5193897,-1453.038779,-301.2235643,-650.2182666,-1807.5,-602.5,-347.0,-347.0,-161.7349428,-264.1670702,-916.497987,76.0,530.0,530.0,530.0,-1183.013699,-340.9863014,-67,-663.6666667,-663.6666667,-663.6666667
-728.1436745,-1456.287349,-301.8970121,-651.6719644,-1513.5,-504.5,-420.5,-420.5,-154.3132559,-252.0449817,-874.4417623,76.0,529.0,529.0,529.0,-1234.246575,-355.7534247,-67,-818.6666667,-818.6666667,-818.6666667
-709.3483789,-1418.696758,-294.1042594,-634.8506039,-1418.25,-472.75,-473.5,-473.5,-170.0722924,-277.7847409,-963.7429667,69.0,478.0,478.0,478.0,-1228.03653,-353.9634703,-69,-849.3333333,-849.3333333,-849.3333333
-682.1996186,-1364.399237,-282.848061,-610.5530833,-1371.75,-457.25,-483.0,-483.0,-160.7590392,-262.5730942,-910.9678666,70.0,485.0,485.0,485.0,-1183.789954,-341.2100457,-67,-865.3333333,-865.3333333,-865.3333333
-674.5422759,-1349.084552,-279.6732359,-603.6999364,-1351.5,-450.5,-529.5,-529.5,-138.650605,-226.4626522,-785.6867427,65.0,453.0,453.0,453.0,-1255.981735,-362.0182648,-67,-823.3333333,-823.3333333,-823.3333333
-674.0781945,-1348.156389,-279.4808222,-603.2845942,-1484.25,-494.75,-549.5,-549.5,-128.4216892,-209.7554232,-727.7228876,63.0,438.0,438.0,438.0,-1283.150685,-369.8493151,-67,-743.3333333,-743.3333333,-743.3333333
-681.5034965,-1363.006993,-282.5594406,-609.9300699,-1455.75,-485.25,-549.5,-549.5,-111.867472,-182.7168688,-633.9156592,63.0,440.0,440.0,440.0,-1289.360731,-371.6392694,-67,-732.0,-732.0,-732.0
-650.8741259,-1301.748252,-269.8601399,-582.5174825,-1389.75,-463.25,-549.0,-549.0,-104.3012068,-170.3586358,-591.0401574,65.0,448.0,448.0,448.0,-1295.570776,-373.4292237,-67,-848.6666667,-848.6666667,-848.6666667
-583.8143675,-1167.628735,-242.0563679,-522.5005298,-1419.75,-473.25,-620.0,-620.0,-98.87951995,-161.503214,-560.317266,75.0,522.0,522.0,522.0,-1353.789954,-390.2100457,-71,-837.6666667,-837.6666667,-837.6666667
-482.6446281,-965.2892562,-200.1101928,-431.9559229,-1216.5,-405.5,-485.5,-485.5,-96.40964039,-157.4690774,-546.3212822,72.0,499.0,499.0,499.0,-1288.584475,-371.4155251,-67,-782.3333333,-782.3333333,-782.3333333
-490.0699301,-980.1398601,-203.1888112,-438.6013986,-1397.25,-465.75,-342.5,-342.5,-86.62650767,-141.4899609,-490.8835315,60.0,413.0,413.0,413.0,-1172.146119,-337.8538813,-67,-703.3333333,-703.3333333,-703.3333333
-559.2180547,-1118.436109,-231.8584446,-500.4873914,-1555.5,-518.5,-304.5,-304.5,-73.68674839,-120.3550209,-417.5582307,54.0,378.0,378.0,378.0,-1156.621005,-333.3789954,-67,-590.0,-590.0,-590.0
-675.4704387,-1350.940877,-280.0580631,-604.5306209,-1973.25,-657.75,-335.0,-335.0,-99.07229104,-161.8180734,-561.4096355,72.0,499.0,499.0,499.0,-1176.803653,-339.196347,-67,-387.6666667,-387.6666667,-387.6666667
-641.128417,-1282.256834,-265.8194533,-573.7952956,-1935.0,-645.0,-248.5,-248.5,-72.95180862,-119.1546193,-413.3935721,84.0,581.0,581.0,581.0,-1060.365297,-305.6347032,-67,-396.0,-396.0,-396.0
-650.8741259,-1301.748252,-269.8601399,-582.5174825,-1814.25,-604.75,-200.5,-200.5,-20.84337389,-34.04417695,-118.1124492,80.0,558.0,558.0,558.0,-1212.511416,-349.4885845,-67,-424.3333333,-424.3333333,-424.3333333
-676.3986014,-1352.797203,-280.4428904,-605.3613054,-1669.5,-556.5,-156.0,-156.0,-53.80722994,-87.88514119,-304.9076289,72.0,503.0,503.0,503.0,-1165.936073,-336.0639269,-67,-461.6666667,-461.6666667,-461.6666667
-681.9675779,-1363.935156,-282.7518542,-610.3454122,-1695.0,-565.0,-182.5,-182.5,-78.53012197,-128.2658644,-445.0040137,59.0,409.0,409.0,409.0,-1167.488584,-336.5114155,-67,-481.3333333,-481.3333333,-481.3333333
-743.9224412,-1487.844882,-308.4390761,-665.7936003,-1695.75,-565.25,-392.5,-392.5,-73.1566279,-119.4891575,-414.5542146,59.0,408.0,408.0,408.0,-1300.228311,-374.7716895,-67,-448.0,-448.0,-448.0
-773.8556898,-1547.71138,-320.8497563,-692.5831744,-1852.5,-617.5,-366.0,-366.0,-74.04819418,-120.9453824,-419.6064234,60.0,415.0,415.0,415.0,-1281.598174,-369.4018265,-67,-347.0,-347.0,-347.0
-754.1322314,-1508.264463,-312.6721763,-674.9311295,-1935.75,-645.25,-302.0,-302.0,-44.42168759,-72.55542221,-251.7228902,56.0,388.0,388.0,388.0,-1228.812785,-354.1872146,-67,-335.6666667,-335.6666667,-335.6666667
-740.9059123,-1481.811825,-307.1883874,-663.0938758,-1848.0,-616.0,-282.5,-282.5,-44.46988036,-72.63413707,-251.9959826,65.0,450.0,450.0,450.0,-1199.315068,-345.6849315,-67,-363.0,-363.0,-363.0
-755.7565162,-1511.513032,-313.3456241,-676.3848273,-1725.0,-575.0,-188.0,-188.0,-49.98795276,-81.64698854,-283.2650587,67.0,461.0,461.0,461.0,-1129.452055,-325.5479452,-67,-430.3333333,-430.3333333,-430.3333333
-764.5740623,-1529.148125,-317.0014834,-684.2763297,-1765.5,-588.5,-197.0,-197.0,-129.0240988,-210.7393589,-731.1365422,64.0,442.0,442.0,442.0,-1177.579909,-339.4200913,-67,-408.6666667,-408.6666667,-408.6666667
-704.9396058,-1409.879212,-292.2763297,-630.9048527,-1742.25,-580.75,-184.5,-184.5,-114.1927733,-186.5148608,-647.092366,62.0,427.0,427.0,427.0,-1246.666667,-359.3333333,-67,-361.0,-361.0,-361.0
-688.6967578,-1377.393516,-285.5418521,-616.3678745,-1717.5,-572.5,-117.0,-117.0,-114.2168696,-186.5542182,-647.2289122,73.0,506.0,506.0,506.0,-1233.47032,-355.5296804,-67,-483.6666667,-483.6666667,-483.6666667
-712.8289892,-1425.657978,-295.5473617,-637.9656707,-1820.25,-606.75,-222.0,-222.0,-122.2168698,-199.620885,-692.5622452,83.0,578.0,578.0,578.0,-1256.757991,-362.2420091,-67,-575.0,-575.0,-575.0
-676.1665607,-1352.333121,-280.3466836,-605.1536342,-1625.25,-541.75,-300.0,-300.0,-134.4578339,-219.6144594,-761.9277067,82.0,566.0,566.0,566.0,-1256.757991,-362.2420091,-67,-752.3333333,-752.3333333,-752.3333333
-490.0699301,-980.1398601,-203.1888112,-438.6013986,-1337.25,-445.75,-310.0,-310.0,-132.8313278,-216.9578329,-752.7108393,88.0,609.0,609.0,609.0,-1140.319635,-328.6803653,-67,-872.0,-872.0,-872.0
-491.2301335,-982.460267,-203.6698453,-439.6397542,-1347.0,-449.0,-442.0,-442.0,-146.2168702,-238.8208852,-828.5622445,88.0,607.0,607.0,607.0,-1204.748858,-347.2511416,-67,-903.0,-903.0,-903.0
-515.8264463,-1031.652893,-213.8677686,-461.6528926,-1452.75,-484.25,-428.0,-428.0,-139.4819304,-227.8204836,-790.3975861,99.0,684.0,684.0,684.0,-1183.013699,-340.9863014,-67,-874.3333333,-874.3333333,-874.3333333
-484.965035,-969.9300699,-201.0722611,-434.032634,-1492.5,-497.5,-336.5,-336.5,-127.4216892,-208.1220898,-722.056221,103.0,717.0,717.0,717.0,-1129.452055,-325.5479452,-67,-833.0,-833.0,-833.0
-495.1748252,-990.3496503,-205.3053613,-443.1701632,-1677.0,-559.0,-348.0,-348.0,-25.27710891,-41.28594407,-143.236947,116.0,804.0,804.0,804.0,-1071.232877,-308.7671233,-3,-838.3333333,-838.3333333,-838.3333333
-419.2975207,-838.5950413,-173.84573,-375.261708,-1501.5,-500.5,-317.5,-317.5,33.0,55.0,189.0,124.0,859.0,859.0,859.0,-1056.484018,-304.5159817,-3,-843.6666667,-843.6666667,-843.6666667
-298.1722823,-596.3445645,-123.6257682,-266.857385,-1326.0,-442.0,-98.0,-98.0,71.0,115.0,400.0,141.0,982.0,982.0,982.0,-833.6986301,-240.3013699,-3,-787.0,-787.0,-787.0
-277.2886205,-554.5772409,-114.9671541,-248.1669845,-1440.75,-480.25,-58.0,-58.0,67.0,110.0,382.0,133.0,922.0,922.0,922.0,-767.716895,-221.283105,216,-732.6666667,-732.6666667,-732.6666667
-359.4310235,-718.862047,-149.0243696,-321.6825599,-1738.5,-579.5,-30.0,-30.0,19.0,31.0,108.0,108.0,748.0,748.0,748.0,-785.5707763,-226.4292237,264,-670.3333333,-670.3333333,-670.3333333
-474.0591227,-948.1182454,-196.5505404,-424.2720915,-1972.5,-657.5,-263.5,-263.5,-80.63855575,-131.7096395,-456.9518048,103.0,716.0,716.0,716.0,-1153.515982,-332.4840183,130,-692.6666667,-692.6666667,-692.6666667
-545.9917355,-1091.983471,-226.3746556,-488.6501377,-1898.25,-632.75,-303.5,-303.5,-180.3734974,-294.6100423,-1022.11646,113.0,783.0,783.0,783.0,-1221.050228,-351.9497717,-193,-663.3333333,-663.3333333,-663.3333333
-503.2962492,-1006.592498,-208.6726001,-450.4386523,-1866.75,-622.25,-333.0,-333.0,-146.1566293,-238.7224917,-828.2208791,103.0,714.0,714.0,714.0,-1311.872146,-378.1278539,-152,-677.6666667,-677.6666667,-677.6666667
-583.1182454,-1166.236491,-241.7677474,-521.8775164,-1813.5,-604.5,-306.0,-306.0,-127.289159,-207.905624,-721.305217,80.0,559.0,559.0,559.0,-1319.634703,-380.3652968,-102,-683.6666667,-683.6666667,-683.6666667
-613.051494,-1226.102988,-254.1784276,-548.6670905,-1489.5,-496.5,-115.5,-115.5,-186.3614493,-304.3903636,-1056.048187,65.0,449.0,449.0,449.0,-1075.890411,-310.109589,-77,-614.6666667,-614.6666667,-614.6666667
-604.0019072,-1208.003814,-250.4263615,-540.5679169,-1490.25,-496.75,-73.0,-73.0,-189.2168711,-309.0542191,-1072.22891,53.0,366.0,366.0,366.0,-1060.365297,-305.6347032,-77,-695.0,-695.0,-695.0
-575.4609027,-1150.921805,-238.5929222,-515.0243696,-1362.0,-454.0,-36.0,-36.0,-187.0240999,-305.4726929,-1059.803207,57.0,397.0,397.0,397.0,-996.7123288,-287.2876712,-77,-740.0,-740.0,-740.0
-546.2237762,-1092.447552,-226.4708625,-488.8578089,-1152.0,-384.0,38.0,38.0,-189.5301241,-309.5658657,-1074.00401,50.0,349.0,349.0,349.0,-941.5981735,-271.4018265,-77,-875.6666667,-875.6666667,-875.6666667
-573.6045772,-1147.209154,-237.8232676,-513.3630006,-1002.75,-334.25,17.0,17.0,-189.4216903,-309.3887572,-1073.389552,50.0,344.0,344.0,344.0,-962.5570776,-277.4429224,-77,-861.3333333,-861.3333333,-861.3333333
-554.1131596,-1108.226319,-229.7418945,-495.9186268,-1146.0,-382.0,52.0,52.0,-189.8313289,-310.0578335,-1075.710838,51.0,356.0,356.0,356.0,-943.9269406,-272.0730594,-77,-833.6666667,-833.6666667,-833.6666667
-544.3674507,-1088.734901,-225.7012079,-487.1964399,-1194.75,-398.25,-10.0,-10.0,-188.8554253,-308.4638576,-1070.180717,52.0,361.0,361.0,361.0,-992.8310502,-286.1689498,-77,-864.6666667,-864.6666667,-864.6666667
-541.3509218,-1082.701844,-224.4505192,-484.4967154,-988.5,-329.5,-33.5,-33.5,-188.216871,-307.4208857,-1066.562243,60.0,416.0,416.0,416.0,-949.3607306,-273.6392694,-77,-935.6666667,-935.6666667,-935.6666667
-560.3782581,-1120.756516,-232.3394787,-501.525747,-1095.75,-365.25,-80.5,-80.5,-187.8795216,-306.8698817,-1064.650597,68.0,469.0,469.0,469.0,-978.0821918,-281.9178082,-77,-885.6666667,-885.6666667,-885.6666667
-598.4329307,-1196.865861,-248.1173978,-535.5838101,-1320.0,-440.0,-160.5,-160.5,-187.3253048,-305.9646608,-1061.510034,65.0,453.0,453.0,453.0,-1022.328767,-294.6712329,-77,-814.3333333,-814.3333333,-814.3333333
-574.9968214,-1149.993643,-238.4005086,-514.6090273,-1308.0,-436.0,-232.5,-232.5,-180.5060275,-294.8265081,-1022.867464,64.0,448.0,448.0,448.0,-1106.164384,-318.8356164,-77,-822.6666667,-822.6666667,-822.6666667
-545.9917355,-1091.983471,-226.3746556,-488.6501377,-1321.5,-440.5,-242.5,-242.5,-186.530124,-304.6658656,-1057.00401,65.0,449.0,449.0,449.0,-1064.246575,-306.7534247,-77,-910.6666667,-910.6666667,-910.6666667
-489.373808,-978.747616,-202.9001907,-437.9783853,-1046.25,-348.75,-102.5,-102.5,-188.8072325,-308.3851428,-1069.907625,58.0,405.0,405.0,405.0,-981.9634703,-283.0365297,-77,-848.0,-848.0,-848.0
-501.207883,-1002.415766,-207.8067387,-448.5696122,-906.75,-302.25,-205.5,-205.5,-189.8072325,-310.0184761,-1075.574291,71.0,490.0,490.0,490.0,-979.6347032,-282.3652968,-77,-920.3333333,-920.3333333,-920.3333333
-527.1964399,-1054.39288,-218.5819029,-471.8287773,-933.0,-311.0,-166.5,-166.5,-187.0000036,-305.4333355,-1059.666661,85.0,588.0,588.0,588.0,-956.347032,-275.652968,-77,-933.6666667,-933.6666667,-933.6666667
-544.3674507,-1088.734901,-225.7012079,-487.1964399,-1008.75,-336.25,-200.0,-200.0,-183.2409673,-299.2935764,-1038.365456,87.0,602.0,602.0,602.0,-960.2283105,-276.7716895,-102,-899.0,-899.0,-899.0
-483.3407502,-966.6815003,-200.3988133,-432.5789362,-1107.75,-369.25,-162.0,-162.0,-182.2289191,-297.6405644,-1032.630517,97.0,672.0,672.0,672.0,-883.3789954,-254.6210046,-126,-798.0,-798.0,-798.0
-302.813096,-605.626192,-125.5499046,-271.0108074,-1357.5,-452.5,296.0,296.0,-114.2289178,-186.5738969,-647.2971853,101.0,698.0,698.0,698.0,-692.4200913,-199.5799087,-175,-769.6666667,-769.6666667,-769.6666667
-235.7533376,-471.5066751,-97.74613266,-210.9938546,-1137.75,-379.25,345.0,345.0,-50.33735035,-82.21767127,-285.2449784,77.0,534.0,534.0,534.0,-669.9086758,-193.0913242,-9,-791.0,-791.0,-791.0
-235.2892562,-470.5785124,-97.55371901,-210.5785124,-1203.75,-401.25,337.0,337.0,-17.5542172,-28.67188776,-99.47389504,65.0,451.0,451.0,451.0,-718.8127854,-207.1872146,-2,-893.3333333,-893.3333333,-893.3333333
-309.7743166,-619.5486332,-128.4361093,-277.2409409,-1269.75,-423.25,358.0,358.0,-118.48193,-193.5204833,-671.3975867,62.0,432.0,432.0,432.0,-608.5844749,-175.4155251,-2,-804.6666667,-804.6666667,-804.6666667
-340.8677686,-681.7355372,-141.3278237,-305.0688705,-1338.75,-446.25,537.0,537.0,-179.6867504,-293.4883555,-1018.224894,66.0,461.0,461.0,461.0,-536.3926941,-154.6073059,-2,-747.0,-747.0,-747.0
-340.6357279,-681.2714558,-141.2316169,-304.8611994,-1467.0,-489.0,518.0,518.0,-60.0722903,-98.11807299,-340.4096367,60.0,415.0,415.0,415.0,-632.6484018,-182.3515982,108,-773.0,-773.0,-773.0
-296.3159568,-592.6319135,-122.8561136,-265.1960161,-1301.25,-433.75,562.0,562.0,-176.2771118,-287.9192792,-998.9036091,42.0,294.0,294.0,294.0,-668.3561644,-192.6438356,-267,-826.0,-826.0,-826.0
-405.3750795,-810.7501589,-168.0733206,-362.801441,-1328.25,-442.75,255.0,255.0,-175.3373527,-286.3843394,-993.5783079,28.0,196.0,196.0,196.0,-761.5068493,-219.4931507,-250,-1068.333333,-1068.333333,-1068.333333
-465.705658,-931.411316,-193.0870947,-416.7959313,-1329.0,-443.0,248.0,248.0,-188.590365,-308.0309259,-1068.678709,31.0,215.0,215.0,215.0,-780.1369863,-224.8630137,-250,-1059.333333,-1059.333333,-1059.333333
-431.5956771,-863.1913541,-178.9446917,-386.2682772,-1352.25,-450.75,253.0,253.0,-189.5180759,-309.546187,-1073.935737,36.0,251.0,251.0,251.0,-859.3150685,-247.6849315,-225,-1118.0,-1118.0,-1118.0
-441.8054673,-883.6109345,-183.1777919,-395.4058063,-1393.5,-464.5,397.0,397.0,-191.0722928,-312.0847412,-1082.742966,45.0,314.0,314.0,314.0,-726.5753425,-209.4246575,-225,-1237.0,-1237.0,-1237.0
-469.6503497,-939.3006993,-194.7226107,-420.3263403,-1284.0,-428.0,387.0,387.0,-188.3975939,-307.7160665,-1067.58634,46.0,317.0,317.0,317.0,-792.5570776,-228.4429224,-201,-1273.666667,-1273.666667,-1273.666667
-522.0915448,-1044.18309,-216.4653528,-467.2600127,-1666.5,-555.5,202.0,202.0,-186.530124,-304.6658656,-1057.00401,32.0,222.0,222.0,222.0,-1018.447489,-293.5525114,-201,-1033.0,-1033.0,-1033.0
-363.3757152,-726.7514304,-150.6598856,-325.2129688,-1710.75,-570.25,221.0,221.0,-187.5662686,-306.3582351,-1062.875496,25.0,176.0,176.0,176.0,-915.9817352,-264.0182648,-225,-993.0,-993.0,-993.0
-371.2650985,-742.5301971,-153.9309176,-332.2737868,-1577.25,-525.75,174.0,174.0,-88.1204836,-143.9301215,-499.3493949,20.0,142.0,142.0,142.0,-828.2648402,-238.7351598,39,-1069.666667,-1069.666667,-1069.666667
-394.4691672,-788.9383344,-163.5515999,-353.0408985,-1593.0,-531.0,205.0,205.0,-28.01204873,-45.75301238,-158.7349389,12.0,83.0,83.0,83.0,-916.7579909,-264.2420091,60,-989.6666667,-989.6666667,-989.6666667
-330.8900191,-661.7800381,-137.1909303,-296.1390125,-1680.75,-560.25,392.0,392.0,-120.6144601,-197.0036159,-683.481924,8.0,57.0,57.0,57.0,-708.7214612,-204.2785388,-2,-947.3333333,-947.3333333,-947.3333333
-374.0495868,-748.0991736,-155.0853994,-334.7658402,-1600.5,-533.5,416.0,416.0,-150.5301233,-245.8658652,-853.0040114,3.0,19.0,19.0,19.0,-658.2648402,-189.7351598,-2,-990.0,-990.0,-990.0
-415.352829,-830.705658,-172.210214,-371.731299,-1602.0,-534.0,429.0,429.0,-67.31325429,-109.9449807,-381.441765,-6.92142173,-48.02619326,-48.02619326,-48.02619326,-536.3926941,-154.6073059,-2,-991.6666667,-991.6666667,-991.6666667
-456.6560712,-913.3121424,-189.3350286,-408.6967578,-1706.25,-568.75,347.0,347.0,-119.2891589,-194.8389572,-675.9718839,-7.3339568,-50.8886816,-50.8886816,-50.8886816,-542.6027397,-156.3972603,-2,-940.3333333,-940.3333333,-940.3333333
-468.9542276,-937.9084552,-194.4339903,-419.703327,-1878.0,-626.0,302.0,302.0,-91.26506198,-149.0662661,-517.1686719,2.0,17.0,17.0,17.0,-658.2648402,-189.7351598,-2,-879.3333333,-879.3333333,-879.3333333
-461.2968849,-922.5937699,-191.2591651,-412.8501801,-1888.5,-629.5,430.0,430.0,-105.7710863,-172.759439,-599.3694747,13.0,94.0,94.0,94.0,-534.8401826,-154.1598174,-2,-929.6666667,-929.6666667,-929.6666667
-462.2250477,-924.4500954,-191.6439924,-413.6808646,-1754.25,-584.75,404.0,404.0,8.0,13.0,46.0,28.0,194.0,194.0,194.0,-645.8447489,-186.1552511,-2,-875.0,-875.0,-875.0
-242.7145582,-485.4291163,-100.6323374,-217.2239881,-1638.75,-546.25,655.0,655.0,-66.56626633,-108.7249004,-377.2088333,30.0,211.0,211.0,211.0,-479.7260274,-138.2739726,-2,-870.6666667,-870.6666667,-870.6666667
-140.8486968,-281.6973935,-58.39754185,-126.0563679,-1166.25,-388.75,808.0,808.0,-55.15662755,-90.08915727,-312.5542152,58.0,401.0,401.0,401.0,-323.6986301,-93.30136986,-2,-739.3333333,-739.3333333,-739.3333333
-182.151939,-364.3038779,-75.52235643,-163.0218267,-1474.5,-491.5,878.0,878.0,68.0,110.0,383.0,9.0,64.0,64.0,64.0,-346.9863014,-100.0136986,-2,-767.0,-767.0,-767.0
